timestamp,datetime,status,command,status_1,dphi_1,uM_1,mbar_1,airSat_1,sample_temperature_1,device_temperature_1,signal_intensity_1,ambient_light_1,pressure_1,humidity_1,resistorTemp_1,percentO2_1,optical_temperature_1,pH_1,error_1,R_1,time_1,name_1,status_2,dphi_2,uM_2,mbar_2,airSat_2,sample_temperature_2,device_temperature_2,signal_intensity_2,ambient_light_2,pressure_2,humidity_2,resistorTemp_2,percentO2_2,optical_temperature_2,pH_2,error_2,R_2,time_2,name_2,duration,switch
1722447758.212355,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False
1722447758.216355,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004000186920166016,False
1722447758.2223554,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010000467300415039,False
1722447758.2283556,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016000747680664062,False
1722447758.2343562,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022001266479492188,False
1722447758.2393565,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027001619338989258,False
1722447758.2453568,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03300189971923828,False
1722447758.252357,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04000210762023926,False
1722447758.2583575,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04600262641906738,False
1722447758.2653577,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05300283432006836,False
1722447758.2713583,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059003353118896484,False
1722447758.2773585,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06500363349914551,False
1722447758.283359,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07100415229797363,False
1722447758.289359,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07700419425964355,False
1722447758.2953594,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08300447463989258,False
1722447758.30136,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0890049934387207,False
1722447758.3063602,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09400534629821777,False
1722447758.3123605,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1000056266784668,False
1722447758.3183608,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10600590705871582,False
1722447758.3243613,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11200642585754395,False
1722447758.3303616,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11800670623779297,False
1722447758.3353617,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12300682067871094,False
1722447758.3413622,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12900733947753906,False
1722447758.3473625,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13500761985778809,False
1722447758.353363,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1410081386566162,False
1722447758.359363,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14700818061828613,False
1722447758.3643634,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1520085334777832,False
1722447758.3713639,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15900897979736328,False
1722447758.3763642,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16400933265686035,False
1722447758.3823645,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17000961303710938,False
1722447758.3883648,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1760098934173584,False
1722447758.394365,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18201017379760742,False
1722447758.4003656,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18801069259643555,False
1722447758.405366,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19301104545593262,False
1722447758.4113662,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19901132583618164,False
1722447758.4173665,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20501160621643066,False
1722447758.423367,2024-07-31 19:42:38,OTHER,PAUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2110121250152588,False
